READING_ID,EQUIPMENT_ID,READING_TIMESTAMP,LATITUDE,LONGITUDE,ENGINE_HOURS,FUEL_LEVEL_PCT,BATTERY_VOLTAGE,IS_RUNNING,SPEED_MPH,AMBIENT_TEMP_F,FAULT_CODE,FAULT_DESCRIPTION,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
TL-0059837,EQ-011418,2026-02-25T17:41:25.430892,42.414745,-70.945835,6751.5,64.2,14.2,TRUE,8.5,104.2,E002,High coolant temperature,UR_TELEMATICS,8aba71dc098f20df79b5f8e5166ea0f011d8738793b84339391b3640d3499e6a,2026-03-20T07:54:08.712945,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.712945,9999-12-31T00:00:00
TL-0059838,EQ-010227,2026-02-28T19:29:03.487236,39.280116,-76.605906,6628.8,69.3,13.9,FALSE,0.0,72.2,,,UR_TELEMATICS,b115669438cea6ad722aa65d112e8a7ea717df41133c9e51a839d94745c4a168,2026-03-20T07:54:08.712958,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.712959,9999-12-31T00:00:00
TL-0059839,EQ-010351,2026-02-25T20:24:03.876925,44.96162,-93.241364,10576.4,85.7,11.9,FALSE,0.0,70.9,E009,Boom sensor malfunction,UR_TELEMATICS,fb4a7343e0edfb5475b2f23e9f5792546403f80ce7c937423a4b2f74c9d23024,2026-03-20T07:54:08.712970,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.712971,9999-12-31T00:00:00
TL-0059840,EQ-012668,2026-03-05T21:43:29.111774,33.448404,-112.033525,14985.8,97.8,11.8,TRUE,13.1,102.7,,,UR_TELEMATICS,95d224174f23c73bd8ab508daad874118cbcdedd8aba99c740b14d11c9ef748f,2026-03-20T07:54:08.712982,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.712983,9999-12-31T00:00:00
TL-0059841,EQ-013417,2026-03-09T04:11:55.807018,42.365053,-71.066282,8315.9,57.9,11.7,FALSE,0.0,43.4,,,UR_TELEMATICS,44619f41145377aedee85be50e924b7c6326882bab2dcf8d80c5d72aa5af4b41,2026-03-20T07:54:08.712994,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.712994,9999-12-31T00:00:00
TL-0059842,EQ-014073,2026-03-16T15:29:37.880108,35.306607,-80.896056,10480.7,89.8,13.9,FALSE,0.0,87.3,E008,Transmission fault,UR_TELEMATICS,81d34dcbd1f6337099aef5900ddccd5d13ad704ed454fe404917caa841e7fcf4,2026-03-20T07:54:08.713006,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713006,9999-12-31T00:00:00
TL-0059843,EQ-013345,2026-03-08T09:20:35.006211,39.082581,-84.529076,6316.9,33.3,13.4,FALSE,0.0,51.6,,,UR_TELEMATICS,a26dae15e425f771106b7461c612325bd078d50e3a2c161400e611d62f3afeb5,2026-03-20T07:54:08.713018,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713018,9999-12-31T00:00:00
TL-0059844,EQ-013224,2026-03-13T08:34:54.290890,37.484513,-77.274511,11301.4,39.0,13.1,FALSE,0.0,28.9,,,UR_TELEMATICS,78cc29fc24632cda482a373e149bad03fa7f2b354e0cfb0d0f7372c61e7d52fb,2026-03-20T07:54:08.713030,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713031,9999-12-31T00:00:00
TL-0059845,EQ-010058,2026-02-27T17:50:04.638626,41.844863,-72.742377,13723.7,10.3,13.9,FALSE,0.0,39.7,E005,Air filter restricted,UR_TELEMATICS,43a4ffafd7d1dc60922403a124b5bedc915dc4f649388db73ded53ea76a0668b,2026-03-20T07:54:08.713042,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713042,9999-12-31T00:00:00
TL-0059846,EQ-011007,2026-03-12T11:53:19.933436,40.775641,-111.880947,7143.5,63.5,11.7,FALSE,0.0,79.1,,,UR_TELEMATICS,59bf8190523795caf8b0b5ef82522107c8adf7bcd7f1a884b7fdad9673e7608f,2026-03-20T07:54:08.713053,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713054,9999-12-31T00:00:00
TL-0059847,EQ-013528,2026-02-18T11:24:53.720833,39.095494,-84.522984,7877.0,17.6,13.7,FALSE,0.0,86.3,,,UR_TELEMATICS,d961ae26c6c71e936054e815470b8ccdd3e4deb33db30c705b76a156c7fb21c0,2026-03-20T07:54:08.713065,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713066,9999-12-31T00:00:00
TL-0059848,EQ-010422,2026-02-25T05:23:47.753239,39.775083,-86.009284,10591.6,47.0,12.4,TRUE,1.8,22.5,,,UR_TELEMATICS,b65c9f471e4bc15ceb9528b3fcb8e537ee23e6e97bba61932a5da3eb51a3e21a,2026-03-20T07:54:08.713077,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713077,9999-12-31T00:00:00
TL-0059849,EQ-014363,2026-03-19T10:08:32.523951,30.469208,-81.612824,1588.8,78.7,11.7,FALSE,0.0,26.3,,,UR_TELEMATICS,2b0d44617c18685c92e6bc1d82b7d3b938026322ba0fafb8500af14842d6b113,2026-03-20T07:54:08.713089,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713089,9999-12-31T00:00:00
TL-0059850,EQ-014682,2026-03-08T23:19:26.955203,42.214118,-83.007419,4276.1,74.0,14.0,TRUE,7.2,70.3,E002,High coolant temperature,UR_TELEMATICS,676282ab294dc4c2ae682e54c06eb66ea73d0587006bca7a0f67c9a183906063,2026-03-20T07:54:08.713101,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713101,9999-12-31T00:00:00
TL-0059851,EQ-010118,2026-03-13T03:31:57.657108,40.753202,-74.163753,14690.4,44.8,13.3,FALSE,0.0,85.5,E006,Fuel filter clogged,UR_TELEMATICS,2de7db78396dbab1e636b5a1e195c4cf357deb9358b9d19ce82142fe745d1952,2026-03-20T07:54:08.713113,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713113,9999-12-31T00:00:00
TL-0059852,EQ-010438,2026-02-21T06:50:20.325750,30.344442,-81.700918,5164.5,38.4,13.1,FALSE,0.0,82.1,E009,Boom sensor malfunction,UR_TELEMATICS,0c91cb7496f66c335f591b98e9d23a5e56d19a422bc3e69947ad38d8d1cb7cad,2026-03-20T07:54:08.713125,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713125,9999-12-31T00:00:00
TL-0059853,EQ-011669,2026-03-08T11:24:10.835848,36.027402,-86.708172,14710.7,99.6,12.2,FALSE,0.0,92.6,,,UR_TELEMATICS,cc20743501a51fb13cc67776a9b9c52a694525ce482592dec94b70185380cfb3,2026-03-20T07:54:08.713137,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713138,9999-12-31T00:00:00
TL-0059854,EQ-011017,2026-03-07T21:17:51.819224,38.573434,-121.488427,1722.5,11.5,12.7,FALSE,0.0,44.1,,,UR_TELEMATICS,81fe1ffcc60b5e4ff1c966d0abbe1034f2a7ef0baf000cca0704551ff0b125bf,2026-03-20T07:54:08.713153,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713154,9999-12-31T00:00:00
TL-0059855,EQ-013587,2026-03-11T08:46:45.554255,39.96838,-75.174549,9317.9,27.1,13.0,FALSE,0.0,47.0,,,UR_TELEMATICS,8b4c95e2548ed1c91ffa04d04dbc1e648e390bc4e117c9210c66f38884195598,2026-03-20T07:54:08.713165,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713165,9999-12-31T00:00:00
TL-0059856,EQ-012960,2026-03-02T15:48:46.837617,29.348557,-98.518529,6216.2,93.1,14.4,TRUE,10.8,20.4,,,UR_TELEMATICS,ac7c519fda7b2544c1431e9a5d65d8660afc5ea9e0ba2880dd75ca06982215d1,2026-03-20T07:54:08.713177,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713178,9999-12-31T00:00:00
TL-0059857,EQ-011667,2026-02-22T00:17:22.871662,37.53522,-77.435609,3163.9,23.0,13.4,FALSE,0.0,34.4,,,UR_TELEMATICS,0411261e9c9e9d63077ae5e38cf7d1348a8e8402976a74d3ae10111de4ea443e,2026-03-20T07:54:08.713189,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713190,9999-12-31T00:00:00
TL-0059858,EQ-012197,2026-02-21T22:15:55.765307,33.445452,-112.066744,4624.6,98.9,14.2,FALSE,0.0,74.5,,,UR_TELEMATICS,b4275902d5d760d4052a83f416296a340dceff73880368f9115ea2490ef9f19e,2026-03-20T07:54:08.713201,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713202,9999-12-31T00:00:00
TL-0059859,EQ-011495,2026-03-02T13:16:58.522761,25.784818,-80.194907,1854.9,62.7,13.2,FALSE,0.0,69.5,,,UR_TELEMATICS,3adba340f5234d1446c4da3e89fd77cbc528767ebcc9bb6fdf445716169468e0,2026-03-20T07:54:08.713213,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713213,9999-12-31T00:00:00
TL-0059860,EQ-012852,2026-03-17T02:18:22.270622,31.850223,-106.360732,9333.1,19.8,13.5,FALSE,0.0,86.0,E006,Fuel filter clogged,UR_TELEMATICS,17ec9c15c0eac1e5fa31c1065103cbbdbcf76aaadf570ad3de8176aeeb7c4218,2026-03-20T07:54:08.713225,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713225,9999-12-31T00:00:00
TL-0059861,EQ-014881,2026-03-18T19:01:28.408380,38.56717,-90.062858,5029.1,59.2,14.3,TRUE,6.3,27.1,,,UR_TELEMATICS,c63f5abf4669bc863106558906b7ea9b50d84f2a7587b9791081fdf70abf48d2,2026-03-20T07:54:08.713236,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713237,9999-12-31T00:00:00
TL-0059862,EQ-013888,2026-03-06T14:36:51.183483,36.171365,-96.019203,2945.6,94.8,11.7,TRUE,13.5,42.8,E006,Fuel filter clogged,UR_TELEMATICS,d95bc915382332f80aa746e75b4557cf2aa63128afc1dc0c4e817a0b1a6251e3,2026-03-20T07:54:08.713248,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713249,9999-12-31T00:00:00
TL-0059863,EQ-011326,2026-02-23T17:51:33.868653,40.433401,-79.987279,10071.9,92.3,12.2,FALSE,0.0,59.6,,,UR_TELEMATICS,b319ff558b8a1863305028329a8dfee0a465c1d8e560717594907f261b7eddbb,2026-03-20T07:54:08.713260,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713261,9999-12-31T00:00:00
TL-0059864,EQ-010860,2026-03-07T22:35:40.497849,42.358599,-83.06055,9964.1,90.5,13.8,TRUE,3.0,84.7,,,UR_TELEMATICS,7488ce868d153d176f486efa733b399d58abf7dcc010987cbe00a42c396d489f,2026-03-20T07:54:08.713272,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713273,9999-12-31T00:00:00
TL-0059865,EQ-012737,2026-03-06T08:21:31.046623,39.757327,-105.081534,14660.4,44.1,13.0,FALSE,0.0,53.3,,,UR_TELEMATICS,5c716b336a52f3ed618599bfc4672b2d6c26710a26a211728ed8ecb36eceae25,2026-03-20T07:54:08.713284,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713285,9999-12-31T00:00:00
TL-0059866,EQ-010970,2026-02-24T05:47:30.398810,29.378258,-98.599449,12426.4,56.1,11.8,FALSE,0.0,48.1,,,UR_TELEMATICS,1b17f3add178fda2af37894d3b449a356610aa006ce06460c5540c0e2586fbc7,2026-03-20T07:54:08.713296,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713296,9999-12-31T00:00:00
TL-0059867,EQ-010831,2026-03-01T07:21:38.284880,41.880783,-87.624324,7576.0,24.7,12.0,TRUE,1.0,21.7,,,UR_TELEMATICS,0170c63c1e6192e22ab6391571df9afe43690ca10cb893e0d7f269a876499e00,2026-03-20T07:54:08.713307,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713308,9999-12-31T00:00:00
TL-0059868,EQ-014395,2026-02-25T12:19:30.197620,42.342211,-83.065895,8513.5,54.0,13.5,FALSE,0.0,30.8,,,UR_TELEMATICS,d07957827238210bdb5e7fbf7d7e04957e3e74dfeefe13ef1ba938a9c37dd0e3,2026-03-20T07:54:08.713320,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713321,9999-12-31T00:00:00
TL-0059869,EQ-013057,2026-03-13T16:41:51.684390,39.053659,-84.491807,768.3,76.0,12.2,TRUE,11.2,27.9,E007,Engine RPM out of range,UR_TELEMATICS,789750615b4cad8893cea11b6b0370164fce413043d40d366b513c8a09a8c845,2026-03-20T07:54:08.713333,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713334,9999-12-31T00:00:00
TL-0059870,EQ-014983,2026-03-20T05:45:06.188778,40.573357,-80.035886,8949.9,61.4,12.8,FALSE,0.0,65.1,E008,Transmission fault,UR_TELEMATICS,0d562afce21c72f6c7711041b06fc624a171dbfbc72264da31c0844ebc6927a3,2026-03-20T07:54:08.713346,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713346,9999-12-31T00:00:00
TL-0059871,EQ-012477,2026-02-27T12:22:59.811793,40.869858,-74.158765,8905.7,62.0,13.0,TRUE,14.8,54.3,,,UR_TELEMATICS,66e61f1454a0c853ccfa77e382ccd995ef1902e53ba31b674302e087a6bdbb12,2026-03-20T07:54:08.713358,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713358,9999-12-31T00:00:00
TL-0059872,EQ-013053,2026-03-05T04:07:12.044164,30.394085,-97.787247,10351.4,12.1,11.6,FALSE,0.0,32.5,E004,Hydraulic pressure warning,UR_TELEMATICS,96baa8287505b70f50d155892e623c7d2f6d7adb012ad1b11ba9025bfb2a8afa,2026-03-20T07:54:08.713370,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713370,9999-12-31T00:00:00
TL-0059873,EQ-011775,2026-02-18T16:39:26.689748,44.822859,-93.347713,3710.6,92.4,13.4,TRUE,14.4,83.9,,,UR_TELEMATICS,ca996668d6222e5e8d981548e7ccd1980748ca2f150727c6d53ac3d8a591407c,2026-03-20T07:54:08.713382,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713383,9999-12-31T00:00:00
TL-0059874,EQ-011092,2026-03-11T07:15:26.274388,32.799389,-96.771719,10612.1,26.0,13.7,FALSE,0.0,54.0,E005,Air filter restricted,UR_TELEMATICS,c84cfc153fc23707aa5007946920b8bad7e9d70549d24fda3490b055c9fd88f2,2026-03-20T07:54:08.713394,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713394,9999-12-31T00:00:00
TL-0059875,EQ-012926,2026-03-17T18:01:10.962013,27.87402,-82.508363,3942.9,38.0,13.4,FALSE,0.0,90.7,,,UR_TELEMATICS,81cf058fdb23325db9389fd45f55e737cdd954d1afd56805e51a00877962041f,2026-03-20T07:54:08.713406,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713406,9999-12-31T00:00:00
TL-0059876,EQ-010202,2026-03-08T06:59:02.769459,40.736412,-74.191694,11158.5,40.4,12.1,FALSE,0.0,35.5,E010,Safety interlock triggered,UR_TELEMATICS,f81b1b090166221e48ab652acfbade4f1a78b070f049ba7bbaf28c9aa72c6fc6,2026-03-20T07:54:08.713417,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713417,9999-12-31T00:00:00
TL-0059877,EQ-010996,2026-03-02T06:37:15.474676,40.772822,-111.885385,1076.1,13.3,13.1,FALSE,0.0,61.6,E009,Boom sensor malfunction,UR_TELEMATICS,fead891f791e0dda4570df7123f07866765e3ffad315de176f13a6172d583af3,2026-03-20T07:54:08.713429,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713429,9999-12-31T00:00:00
TL-0059878,EQ-012058,2026-03-08T03:27:59.836766,39.751411,-86.186164,8382.4,90.9,14.0,FALSE,0.0,73.3,,,UR_TELEMATICS,01db6dfbea5e4627759fc9c24fff35e08e3150d564db0b3ca4711cce2c98fbbc,2026-03-20T07:54:08.713442,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713443,9999-12-31T00:00:00
TL-0059879,EQ-014824,2026-02-19T20:28:36.138671,32.698944,-117.178837,7028.1,50.4,12.3,TRUE,10.1,100.6,E003,Battery voltage low,UR_TELEMATICS,8b0156155bc2c95797184fdb9407694bc7faba1a7447eaaeceec464ae02f997e,2026-03-20T07:54:08.713455,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713455,9999-12-31T00:00:00
TL-0059880,EQ-013004,2026-03-03T11:05:40.542183,30.239052,-97.863438,13472.0,37.8,14.2,TRUE,7.7,87.5,E003,Battery voltage low,UR_TELEMATICS,c98e4ca33fd26b0ab20182eef81d137fa2be523a7beab8277be96bfd0770c84d,2026-03-20T07:54:08.713467,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713468,9999-12-31T00:00:00
TL-0059881,EQ-013447,2026-03-09T00:40:14.318510,32.795095,-96.772099,6431.6,88.0,12.1,FALSE,0.0,98.4,,,UR_TELEMATICS,180eaae7f2435f9ce8309b6619a06ce734287bf03b7d0ab0ae2a98f6567cd1ed,2026-03-20T07:54:08.713479,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713479,9999-12-31T00:00:00
TL-0059882,EQ-011609,2026-03-12T00:35:53.317935,37.578068,-77.57692,3084.8,27.6,13.8,FALSE,0.0,42.5,,,UR_TELEMATICS,7ad65945168bd1a395cb786aa8fe6edd45eadd1b58a4dfcab1aa135357d83c9b,2026-03-20T07:54:08.713491,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713491,9999-12-31T00:00:00
TL-0059883,EQ-014994,2026-03-18T16:20:04.646346,45.589827,-122.780374,608.2,80.1,13.1,TRUE,3.0,21.3,E005,Air filter restricted,UR_TELEMATICS,52add1c72c3af7e02de7fb2fb0859ce1c0951809d7529b0baa2f9194779e64b4,2026-03-20T07:54:08.713503,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713503,9999-12-31T00:00:00
TL-0059884,EQ-012141,2026-03-16T05:21:51.621684,27.929756,-82.479146,13342.8,32.0,12.4,FALSE,0.0,60.2,,,UR_TELEMATICS,2db1c687e90fafc645ab90729a46f8f3fa02e98c9c54bb9c4366b0628badd897,2026-03-20T07:54:08.713515,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713516,9999-12-31T00:00:00
TL-0059885,EQ-012369,2026-02-22T16:09:16.051399,36.163823,-115.15112,14326.6,80.0,12.0,FALSE,0.0,63.6,E004,Hydraulic pressure warning,UR_TELEMATICS,f77ab18c3bf1e729eff09e9ad3bca49e7fb00d5e6b0c19d017fd6d557094db1e,2026-03-20T07:54:08.713528,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713529,9999-12-31T00:00:00
TL-0059886,EQ-011916,2026-02-19T14:25:06.989548,25.782289,-80.196879,14848.6,58.7,12.7,FALSE,0.0,93.9,,,UR_TELEMATICS,0c77ad09e566ee0e93a01c3787d294b6ee56f7cca1df567b7f3ab0a588e25247,2026-03-20T07:54:08.713540,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713541,9999-12-31T00:00:00
TL-0059887,EQ-011686,2026-03-10T09:25:55.302039,39.393641,-76.511122,3957.6,49.2,13.5,FALSE,0.0,97.4,,,UR_TELEMATICS,d2ac2e962827d5f847c78daad88427b8f3de2fe35c98b680e6663f07e00f71af,2026-03-20T07:54:08.713552,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713552,9999-12-31T00:00:00
TL-0059888,EQ-010593,2026-03-04T04:37:36.013748,45.593583,-122.807468,4246.3,99.7,14.3,TRUE,12.4,46.0,E009,Boom sensor malfunction,UR_TELEMATICS,575648ef1bbce92c06bb1b9799e9477137a08edbd65a58a70118d0651ca36811,2026-03-20T07:54:08.713564,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713564,9999-12-31T00:00:00
TL-0059889,EQ-013810,2026-03-16T08:26:28.321542,31.843383,-106.55216,557.6,63.9,12.7,FALSE,0.0,55.2,,,UR_TELEMATICS,e99a1e16a8415d17f5b126e874a2d390a3d970f0cc2db3957efc24a9df90ffb6,2026-03-20T07:54:08.713576,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713576,9999-12-31T00:00:00
TL-0059890,EQ-011573,2026-02-25T21:37:46.629374,39.091905,-94.587444,8119.3,47.4,14.3,FALSE,0.0,33.9,,,UR_TELEMATICS,f5ac6244e0d0aa28138cf1985c472b71abe21149bcca2be5d5665ec93200a65e,2026-03-20T07:54:08.713587,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713587,9999-12-31T00:00:00
TL-0059891,EQ-011254,2026-02-25T15:15:58.561631,25.850822,-80.260804,10209.4,88.2,14.0,TRUE,6.2,70.4,,,UR_TELEMATICS,3a92cb4c87d7e4265fb93d3aefb8b06e633c5a74f070f573b13d3c1890d51207,2026-03-20T07:54:08.713599,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713599,9999-12-31T00:00:00
TL-0059892,EQ-011251,2026-03-11T22:41:43.186135,40.713728,-74.015907,3110.7,60.9,12.7,FALSE,0.0,75.7,,,UR_TELEMATICS,46574d87691423244458fd0851e5bd8ed6069649a01f60fdcfa375345dfaf6b1,2026-03-20T07:54:08.713610,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713611,9999-12-31T00:00:00
TL-0059893,EQ-011511,2026-02-20T01:35:05.761154,41.833131,-87.509628,2580.5,91.8,12.3,TRUE,3.2,23.1,E001,Low oil pressure,UR_TELEMATICS,5f25f9a4ca54ad1d2bc6fe14c4069feb05a5fb9aa83ebd8fa50b1f5d7e2acb60,2026-03-20T07:54:08.713622,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713622,9999-12-31T00:00:00
TL-0059894,EQ-011450,2026-03-18T07:58:42.312220,37.673517,-77.538302,3058.2,54.3,13.8,TRUE,3.9,45.4,,,UR_TELEMATICS,9772e43b228f9fa20c1238cca05891b6624d3b9c01741f5f2c6296ff87245588,2026-03-20T07:54:08.713634,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713635,9999-12-31T00:00:00
TL-0059895,EQ-010780,2026-02-22T02:19:36.184290,40.838613,-112.033636,14756.2,97.3,11.7,TRUE,3.4,50.0,,,UR_TELEMATICS,3bb0f7b94f8ee229821cb0329c3e98afb2f8f116a5dadbcfc46c3ca75202d39b,2026-03-20T07:54:08.713646,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713647,9999-12-31T00:00:00
TL-0059896,EQ-011196,2026-03-11T04:47:41.952052,44.96547,-93.258028,5637.3,20.1,12.7,FALSE,0.0,57.0,,,UR_TELEMATICS,42c534cb31c768241591423047b01746b4774b9bd37d615c23767519740af896,2026-03-20T07:54:08.713658,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713658,9999-12-31T00:00:00
TL-0059897,EQ-013214,2026-03-06T11:00:03.201312,36.160496,-86.75018,14441.4,16.1,13.6,FALSE,0.0,72.3,,,UR_TELEMATICS,4a0190b94ea7c9c89eab6f70473d8a4d42875a220ecaf0cb38898069dc2d8ec2,2026-03-20T07:54:08.713670,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713670,9999-12-31T00:00:00
TL-0059898,EQ-011460,2026-02-22T21:19:19.240455,40.446175,-79.972766,2708.9,41.3,14.4,FALSE,0.0,36.9,,,UR_TELEMATICS,9fb82a4a831ef0a6f44b4da41494848a84247cd3d905a308074278e801d3758d,2026-03-20T07:54:08.713681,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713682,9999-12-31T00:00:00
TL-0059899,EQ-013468,2026-03-16T10:08:07.909216,40.410859,-80.015222,7281.5,16.6,13.3,FALSE,0.0,34.8,,,UR_TELEMATICS,a05029ec4d9e46ff423e32566154bc19089abd51a8877e79b064a629c25e5c0d,2026-03-20T07:54:08.713693,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713693,9999-12-31T00:00:00
TL-0059900,EQ-011494,2026-03-18T00:48:32.726236,40.724323,-73.984858,12035.3,38.0,11.8,FALSE,0.0,29.9,,,UR_TELEMATICS,3f4e0328f74092ee8df5e001a1c63c3a3f62a58a7210e07b736540ff5fb84a88,2026-03-20T07:54:08.713705,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713706,9999-12-31T00:00:00
TL-0059901,EQ-013184,2026-03-10T19:57:33.987209,44.954159,-93.284949,10403.3,87.6,12.4,FALSE,0.0,64.1,,,UR_TELEMATICS,0b537410915eaba8071d97a9660a664ef5354379730fed927936bf4a12bb39d4,2026-03-20T07:54:08.713717,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713717,9999-12-31T00:00:00
TL-0059902,EQ-012191,2026-03-05T05:34:14.973072,41.769472,-72.66464,9562.7,55.2,13.7,FALSE,0.0,75.6,,,UR_TELEMATICS,681b1e5ce05b58d48b08c8bb8bd874e42bcf8e5793c888714f7600a354d0f359,2026-03-20T07:54:08.713729,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713730,9999-12-31T00:00:00
TL-0059903,EQ-011710,2026-03-08T07:32:26.746736,38.630732,-90.186961,2972.4,99.4,14.3,FALSE,0.0,70.0,,,UR_TELEMATICS,28121129d893e8df4c9994d7d54a38b9ff5ed11f506c1fa5743400542b20051c,2026-03-20T07:54:08.713741,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713741,9999-12-31T00:00:00
TL-0059904,EQ-010547,2026-02-26T00:17:38.658832,37.537534,-77.429073,2295.3,24.5,14.3,FALSE,0.0,53.3,,,UR_TELEMATICS,996ea06ed81b7403310daf5938a5a0b479fb05244f41a489154e90a92a724837,2026-03-20T07:54:08.713753,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713753,9999-12-31T00:00:00
TL-0059905,EQ-012428,2026-03-18T07:29:31.480698,29.812991,-95.21088,3794.2,34.9,13.4,FALSE,0.0,85.5,,,UR_TELEMATICS,674dbe1e1a2ffa09d3ab935c3ea54362fd2daada0dc33e716b0b3dff2fc2c689,2026-03-20T07:54:08.713765,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713765,9999-12-31T00:00:00
TL-0059906,EQ-013415,2026-02-24T16:02:40.015472,42.364936,-83.067284,4937.6,12.3,12.2,FALSE,0.0,54.1,,,UR_TELEMATICS,83afc0a5889e84124b9bf59bfad22650aeb99e225e32274065ac79f526cfc860,2026-03-20T07:54:08.713776,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713777,9999-12-31T00:00:00
TL-0059907,EQ-010673,2026-03-13T05:18:26.458218,40.664703,-74.039206,5063.8,46.2,13.6,TRUE,3.2,33.8,,,UR_TELEMATICS,9987dba2110a28503e788e4b2ced097b5830394a292830951f8aff7096a3d88c,2026-03-20T07:54:08.713789,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713789,9999-12-31T00:00:00
TL-0059908,EQ-012763,2026-03-06T18:55:34.646533,41.816855,-87.773841,5166.7,95.1,12.4,FALSE,0.0,85.0,,,UR_TELEMATICS,0f8ad744c3b8655521b7001ec92c6647d3120037b6b4190cc86940b1d377d7bb,2026-03-20T07:54:08.713800,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713801,9999-12-31T00:00:00
TL-0059909,EQ-013744,2026-03-11T15:55:36.545221,39.088929,-84.423787,3476.6,73.8,13.9,FALSE,0.0,38.0,,,UR_TELEMATICS,e0d6edee8efb7eff01675901a36cbe6f60c721e83993a9870fd22aba60890f03,2026-03-20T07:54:08.713814,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.713814,9999-12-31T00:00:00
